latitude,longitude,temperature_max,temperature_min,humidity_max,humidity_min,precipitation_sum,windspeed_max,wind_direction,day,month,dayofweek,brightness,bright_t31,frp,fire_prob
30.13999999999999,78.55999999999995,26.6,19.0,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24231099
30.13999999999999,78.57999999999994,25.5,19.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061071318
30.13999999999999,78.59999999999994,30.5,25.5,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07862904
30.13999999999999,78.61999999999993,29.5,24.5,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07816062
30.13999999999999,78.63999999999993,25.5,19.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061071318
30.13999999999999,78.65999999999993,27.7,20.0,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23293206
30.13999999999999,78.67999999999992,28.3,20.6,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23463987
30.13999999999999,78.69999999999992,26.8,20.3,96,75,6.1,7.6,288,5,9,4,0,0,0,0.20072861
30.13999999999999,78.71999999999991,27.7,20.0,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23293206
30.13999999999999,78.73999999999991,28.1,20.4,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23406987
30.13999999999999,78.7599999999999,28.3,20.6,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23463978
30.13999999999999,78.7799999999999,26.3,18.5,96,72,4.8,7.0,295,5,9,4,0,0,0,0.22898379
30.13999999999999,78.7999999999999,26.8,21.5,96,81,8.5,7.6,39,5,9,4,0,0,0,0.088417865
30.13999999999999,78.8199999999999,25.6,19.0,96,73,4.4,7.4,232,5,9,4,0,0,0,0.22830142
30.13999999999999,78.83999999999989,25.3,18.7,96,73,4.4,7.4,232,5,9,4,0,0,0,0.22746257
30.13999999999999,78.85999999999989,24.3,19.1,96,82,8.3,8.7,230,5,9,4,0,0,0,0.094623715
30.13999999999999,78.87999999999988,27.6,18.7,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28784597
30.13999999999999,78.89999999999988,26.9,20.3,99,77,5.9,6.3,41,5,9,4,0,0,0,0.17466933
30.13999999999999,78.91999999999987,24.5,18.0,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13115455
30.13999999999999,78.93999999999987,25.0,18.4,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13148473
30.13999999999999,78.95999999999987,26.4,19.9,96,75,6.1,7.6,288,5,9,4,0,0,0,0.19971055
30.13999999999999,78.97999999999986,26.4,19.9,96,75,6.1,7.6,288,5,9,4,0,0,0,0.19971055
30.13999999999999,78.99999999999986,26.7,20.2,96,75,6.1,7.6,288,5,9,4,0,0,0,0.20047379
30.15999999999999,78.3,28.2,22.4,94,73,1.9,9.2,277,5,9,4,0,0,0,0.22246048
30.15999999999999,78.32,27.4,22.1,95,83,9.5,7.0,64,5,9,4,0,0,0,0.059736818
30.15999999999999,78.33999999999999,27.7,22.6,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07745679
30.15999999999999,78.35999999999999,30.4,24.3,95,78,6.8,7.5,45,5,9,4,0,0,0,0.1659877
30.15999999999999,78.37999999999998,30.8,24.8,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19695061
30.15999999999999,78.39999999999998,27.4,22.0,95,83,9.5,7.0,64,5,9,4,0,0,0,0.059841286
30.15999999999999,78.41999999999997,28.2,23.1,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07768869
30.15999999999999,78.43999999999997,30.0,23.9,95,78,6.8,7.5,45,5,9,4,0,0,0,0.16529891
30.15999999999999,78.45999999999997,29.8,23.7,95,78,6.8,7.5,45,5,9,4,0,0,0,0.16495521
30.15999999999999,78.47999999999996,27.8,22.4,95,83,9.5,7.0,64,5,9,4,0,0,0,0.059987288
30.15999999999999,78.49999999999996,22.6,17.9,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18509533
30.15999999999999,78.51999999999995,20.3,15.6,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18271641
30.15999999999999,78.53999999999995,22.6,17.9,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18509533
30.15999999999999,78.55999999999995,23.7,19.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18624154
30.15999999999999,78.57999999999994,24.6,19.9,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1871836
30.15999999999999,78.59999999999994,31.4,26.4,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07905252
30.15999999999999,78.61999999999993,31.6,26.5,95,82,8.8,7.2,35,5,9,4,0,0,0,0.079282336
30.15999999999999,78.63999999999993,28.5,20.7,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23521537
30.15999999999999,78.65999999999993,28.4,20.6,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23492995
30.15999999999999,78.67999999999992,27.5,19.8,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23236452
30.15999999999999,78.69999999999992,26.8,20.3,96,75,6.1,7.6,288,5,9,4,0,0,0,0.20072861
30.15999999999999,78.71999999999991,26.8,19.1,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23038578
30.15999999999999,78.73999999999991,27.7,20.0,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23293206
30.15999999999999,78.7599999999999,26.0,18.2,96,72,4.8,7.0,295,5,9,4,0,0,0,0.2281425
30.15999999999999,78.7799999999999,27.1,19.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24914177
30.15999999999999,78.7999999999999,26.8,20.3,96,75,6.1,7.6,288,5,9,4,0,0,0,0.20072861
30.15999999999999,78.8199999999999,28.1,19.3,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2899465
30.15999999999999,78.83999999999989,26.7,19.0,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23010434
30.15999999999999,78.85999999999989,25.9,19.3,96,73,4.4,7.4,232,5,9,4,0,0,0,0.22914226
30.15999999999999,78.87999999999988,26.9,19.1,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23067133
30.15999999999999,78.89999999999988,26.0,19.4,96,73,4.4,7.4,232,5,9,4,0,0,0,0.229423
30.15999999999999,78.91999999999987,25.5,18.9,96,73,4.4,7.4,232,5,9,4,0,0,0,0.22802152
30.15999999999999,78.93999999999987,24.8,18.2,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13143525
30.15999999999999,78.95999999999987,27.8,18.7,95,66,2.6,8.2,251,5,9,4,0,0,0,0.284061
30.15999999999999,78.97999999999986,27.8,18.7,95,66,2.6,8.2,251,5,9,4,0,0,0,0.284061
30.15999999999999,78.99999999999986,27.6,18.7,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28784597
30.17999999999999,78.3,29.6,23.8,94,73,1.9,9.2,277,5,9,4,0,0,0,0.22794667
30.17999999999999,78.32,24.3,19.6,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18686913
30.17999999999999,78.33999999999999,27.9,22.8,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07754954
30.17999999999999,78.35999999999999,31.0,24.9,95,78,6.8,7.5,45,5,9,4,0,0,0,0.16702512
30.17999999999999,78.37999999999998,28.5,23.4,95,82,8.8,7.2,35,5,9,4,0,0,0,0.077828184
30.17999999999999,78.39999999999998,27.7,21.9,94,73,1.9,9.2,277,5,9,4,0,0,0,0.2205239
30.17999999999999,78.41999999999997,28.0,23.0,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07746317
30.17999999999999,78.43999999999997,30.5,24.4,95,78,6.8,7.5,45,5,9,4,0,0,0,0.16616024
30.17999999999999,78.45999999999997,27.5,22.2,95,83,9.5,7.0,64,5,9,4,0,0,0,0.05977327
30.17999999999999,78.47999999999996,24.2,19.5,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18676421
30.17999999999999,78.49999999999996,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.17999999999999,78.51999999999995,22.2,17.5,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18468
30.17999999999999,78.53999999999995,24.8,20.1,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1873936
30.17999999999999,78.55999999999995,28.5,23.4,95,82,8.8,7.2,35,5,9,4,0,0,0,0.077828184
30.17999999999999,78.57999999999994,28.6,23.6,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07774149
30.17999999999999,78.59999999999994,26.2,19.8,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06143897
30.17999999999999,78.61999999999993,30.8,25.8,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07876992
30.17999999999999,78.63999999999993,29.7,24.6,95,82,8.8,7.2,35,5,9,4,0,0,0,0.07838815
30.17999999999999,78.65999999999993,25.7,19.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061252296
30.17999999999999,78.67999999999992,27.8,20.0,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23321982
30.17999999999999,78.69999999999992,27.1,19.4,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23123243
30.17999999999999,78.71999999999991,27.1,20.5,99,77,5.9,6.3,41,5,9,4,0,0,0,0.17512815
30.17999999999999,78.73999999999991,26.0,19.6,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061364178
30.17999999999999,78.7599999999999,26.4,20.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06151367
30.17999999999999,78.7799999999999,26.8,20.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061556246
30.17999999999999,78.7999999999999,26.4,20.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06151367
30.17999999999999,78.8199999999999,27.8,21.3,99,77,5.9,6.3,41,5,9,4,0,0,0,0.17616206
30.17999999999999,78.83999999999989,25.6,19.1,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13171701
30.17999999999999,78.85999999999989,24.6,18.1,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13117476
30.17999999999999,78.87999999999988,25.5,18.9,96,73,4.4,7.4,232,5,9,4,0,0,0,0.22802152
30.17999999999999,78.89999999999988,23.8,18.6,96,82,8.3,8.7,230,5,9,4,0,0,0,0.094346516
30.17999999999999,78.91999999999987,22.8,17.6,96,82,8.3,8.7,230,5,9,4,0,0,0,0.09413615
30.17999999999999,78.93999999999987,25.2,18.6,96,73,4.4,7.4,232,5,9,4,0,0,0,0.2271831
30.17999999999999,78.95999999999987,23.7,17.7,98,70,7.4,7.9,221,5,9,4,0,0,0,0.17791705
30.17999999999999,78.97999999999986,23.8,17.8,98,70,7.4,7.9,221,5,9,4,0,0,0,0.17794323
30.17999999999999,78.99999999999986,22.2,16.7,97,79,6.5,7.9,184,5,9,4,0,0,0,0.15479563
30.19999999999999,78.3,30.3,24.3,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19643888
30.19999999999999,78.32,24.7,20.0,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18728852
30.19999999999999,78.33999999999999,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.19999999999999,78.35999999999999,31.1,25.1,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19725846
30.19999999999999,78.37999999999998,28.2,22.9,95,83,9.5,7.0,64,5,9,4,0,0,0,0.06002876
30.19999999999999,78.39999999999998,24.5,19.8,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1870785
30.19999999999999,78.41999999999997,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.19999999999999,78.43999999999997,24.4,20.0,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21460165
30.19999999999999,78.45999999999997,24.0,19.3,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18655512
30.19999999999999,78.47999999999996,22.1,17.8,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21060914
30.19999999999999,78.49999999999996,20.0,15.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20702691
30.19999999999999,78.51999999999995,23.5,19.2,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21302243
30.19999999999999,78.53999999999995,26.5,20.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061444048
30.19999999999999,78.55999999999995,32.0,26.0,95,74,6.8,8.0,350,5,9,4,0,0,0,0.1981837
30.19999999999999,78.57999999999994,26.4,20.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06151367
30.19999999999999,78.59999999999994,26.6,18.9,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24231344
30.19999999999999,78.61999999999993,26.8,20.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061556246
30.19999999999999,78.63999999999993,29.1,22.8,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062422942
30.19999999999999,78.65999999999993,28.6,22.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062233716
30.19999999999999,78.67999999999992,27.2,20.8,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061813775
30.19999999999999,78.69999999999992,27.1,19.5,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24354303
30.19999999999999,78.71999999999991,26.8,20.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061663594
30.19999999999999,78.73999999999991,27.8,21.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062039707
30.19999999999999,78.7599999999999,27.3,21.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06174374
30.19999999999999,78.7799999999999,27.7,21.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061894044
30.19999999999999,78.7999999999999,27.0,20.6,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06173864
30.19999999999999,78.8199999999999,27.5,18.7,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28744867
30.19999999999999,78.83999999999989,25.7,19.2,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13179117
30.19999999999999,78.85999999999989,28.6,20.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25487426
30.19999999999999,78.87999999999988,27.1,19.5,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27165198
30.19999999999999,78.89999999999988,26.6,19.0,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27032837
30.19999999999999,78.91999999999987,25.2,18.7,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13142096
30.19999999999999,78.93999999999987,27.8,19.9,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25182292
30.19999999999999,78.95999999999987,27.7,18.9,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28827995
30.19999999999999,78.97999999999986,28.5,19.6,96,66,3.2,7.8,242,5,9,4,0,0,0,0.29160067
30.19999999999999,78.99999999999986,25.3,19.1,99,75,8.2,7.6,228,5,9,4,0,0,0,0.1161333
30.219999999999988,78.3,29.2,23.2,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19531564
30.219999999999988,78.32,24.2,19.5,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18676421
30.219999999999988,78.33999999999999,27.6,22.3,95,83,9.5,7.0,64,5,9,4,0,0,0,0.05980977
30.219999999999988,78.35999999999999,31.1,25.1,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19725846
30.219999999999988,78.37999999999998,24.0,19.3,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18655512
30.219999999999988,78.39999999999998,23.9,19.2,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18645047
30.219999999999988,78.41999999999997,20.4,16.0,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20772293
30.219999999999988,78.43999999999997,20.7,16.3,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20823307
30.219999999999988,78.45999999999997,20.8,16.5,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20838627
30.219999999999988,78.47999999999996,24.2,19.9,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21423651
30.219999999999988,78.49999999999996,24.3,19.6,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18686913
30.219999999999988,78.51999999999995,23.9,19.2,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18645047
30.219999999999988,78.53999999999995,24.1,19.4,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18665975
30.219999999999988,78.55999999999995,31.3,25.3,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19746369
30.219999999999988,78.57999999999994,26.5,18.9,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24206533
30.219999999999988,78.59999999999994,26.9,19.3,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24304965
30.219999999999988,78.61999999999993,27.2,19.5,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24379271
30.219999999999988,78.63999999999993,27.5,19.8,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24453434
30.219999999999988,78.65999999999993,26.8,20.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061556246
30.219999999999988,78.67999999999992,29.4,23.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062536925
30.219999999999988,78.69999999999992,28.2,21.8,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062190782
30.219999999999988,78.71999999999991,27.4,21.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06178128
30.219999999999988,78.73999999999991,29.3,22.9,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062607825
30.219999999999988,78.7599999999999,29.5,23.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06257497
30.219999999999988,78.7799999999999,29.3,22.9,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062607825
30.219999999999988,78.7999999999999,29.5,23.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06257497
30.219999999999988,78.8199999999999,31.0,23.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26424196
30.219999999999988,78.83999999999989,30.0,22.0,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26030216
30.219999999999988,78.85999999999989,28.8,20.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25564495
30.219999999999988,78.87999999999988,27.5,19.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2506619
30.219999999999988,78.89999999999988,28.8,20.8,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25564495
30.219999999999988,78.91999999999987,27.1,19.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.24914177
30.219999999999988,78.93999999999987,28.6,19.8,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2920378
30.219999999999988,78.95999999999987,25.1,18.9,99,75,8.2,7.6,228,5,9,4,0,0,0,0.11600035
30.219999999999988,78.97999999999986,25.2,18.6,96,73,4.4,7.4,232,5,9,4,0,0,0,0.2271831
30.219999999999988,78.99999999999986,23.1,17.1,98,70,7.4,7.9,221,5,9,4,0,0,0,0.17776123
30.239999999999988,78.3,22.8,18.4,98,74,6.0,9.4,261,5,9,4,0,0,0,0.2118307
30.239999999999988,78.32,24.6,19.9,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1871836
30.239999999999988,78.33999999999999,21.4,17.0,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20942707
30.239999999999988,78.35999999999999,29.1,23.1,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19521365
30.239999999999988,78.37999999999998,30.0,24.0,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19613202
30.239999999999988,78.39999999999998,27.3,22.0,95,83,9.5,7.0,64,5,9,4,0,0,0,0.05970044
30.239999999999988,78.41999999999997,23.0,18.6,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21217532
30.239999999999988,78.43999999999997,22.6,18.2,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21148588
30.239999999999988,78.45999999999997,24.8,20.1,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1873936
30.239999999999988,78.47999999999996,25.7,19.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06114566
30.239999999999988,78.49999999999996,26.1,19.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06140162
30.239999999999988,78.51999999999995,30.0,24.0,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19613202
30.239999999999988,78.53999999999995,30.4,24.4,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19654116
30.239999999999988,78.55999999999995,26.0,19.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061257485
30.239999999999988,78.57999999999994,26.6,20.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061481465
30.239999999999988,78.59999999999994,26.1,19.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06140162
30.239999999999988,78.61999999999993,26.3,18.7,99,67,3.0,8.7,223,5,9,4,0,0,0,0.26953655
30.239999999999988,78.63999999999993,27.1,20.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061776236
30.239999999999988,78.65999999999993,27.6,21.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061964195
30.239999999999988,78.67999999999992,28.4,22.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062157944
30.239999999999988,78.69999999999992,28.3,21.9,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06222853
30.239999999999988,78.71999999999991,28.7,22.3,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06237995
30.239999999999988,78.73999999999991,27.4,21.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06178128
30.239999999999988,78.7599999999999,27.3,21.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06174374
30.239999999999988,78.7799999999999,28.0,21.6,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062115163
30.239999999999988,78.7999999999999,28.6,22.2,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062342077
30.239999999999988,78.8199999999999,31.5,23.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2657415
30.239999999999988,78.83999999999989,30.9,23.0,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26384786
30.239999999999988,78.85999999999989,30.6,22.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26266822
30.239999999999988,78.87999999999988,30.7,22.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26304388
30.239999999999988,78.89999999999988,30.6,22.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26265088
30.239999999999988,78.91999999999987,30.3,22.3,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26147503
30.239999999999988,78.93999999999987,27.6,18.8,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28786412
30.239999999999988,78.95999999999987,28.2,19.3,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2903456
30.239999999999988,78.97999999999986,26.2,18.4,98,68,6.3,8.3,219,5,9,4,0,0,0,0.24710739
30.239999999999988,78.99999999999986,25.3,18.7,99,78,7.5,8.2,197,5,9,4,0,0,0,0.13170701
30.259999999999987,78.3,29.8,22.8,94,66,1.2,8.4,281,5,9,4,0,0,0,0.2614707
30.259999999999987,78.32,21.1,16.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.20891516
30.259999999999987,78.33999999999999,23.9,19.2,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18645047
30.259999999999987,78.35999999999999,28.3,22.9,95,83,9.5,7.0,64,5,9,4,0,0,0,0.060170252
30.259999999999987,78.37999999999998,30.2,24.2,95,74,6.8,8.0,350,5,9,4,0,0,0,0.1963362
30.259999999999987,78.39999999999998,24.5,19.8,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1870785
30.259999999999987,78.41999999999997,23.1,18.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21234818
30.259999999999987,78.43999999999997,25.8,19.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06128963
30.259999999999987,78.45999999999997,30.0,24.0,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19613202
30.259999999999987,78.47999999999996,31.2,25.2,95,74,6.8,8.0,350,5,9,4,0,0,0,0.1973611
30.259999999999987,78.49999999999996,32.0,26.0,95,74,6.8,8.0,350,5,9,4,0,0,0,0.1981837
30.259999999999987,78.51999999999995,26.5,20.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061551154
30.259999999999987,78.53999999999995,24.3,19.6,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18686913
30.259999999999987,78.55999999999995,29.4,23.4,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19551948
30.259999999999987,78.57999999999994,27.5,19.8,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24453434
30.259999999999987,78.59999999999994,26.9,19.3,98,72,3.0,10.1,241,5,9,4,0,0,0,0.24304965
30.259999999999987,78.61999999999993,27.0,19.3,98,72,3.0,10.1,241,5,9,4,0,0,0,0.2432989
30.259999999999987,78.63999999999993,26.1,19.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06140162
30.259999999999987,78.65999999999993,27.3,21.0,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06174374
30.259999999999987,78.67999999999992,25.9,19.5,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061326917
30.259999999999987,78.69999999999992,27.0,20.7,98,81,9.8,8.3,323,5,9,4,0,0,0,0.06163127
30.259999999999987,78.71999999999991,28.5,22.1,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062304236
30.259999999999987,78.73999999999991,27.7,21.4,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061894044
30.259999999999987,78.7599999999999,28.0,21.6,98,81,9.8,8.3,323,5,9,4,0,0,0,0.062115163
30.259999999999987,78.7799999999999,27.5,19.8,96,72,4.8,7.0,295,5,9,4,0,0,0,0.23236477
30.259999999999987,78.7999999999999,26.0,19.6,98,81,9.8,8.3,323,5,9,4,0,0,0,0.061364178
30.259999999999987,78.8199999999999,27.6,19.7,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25105932
30.259999999999987,78.83999999999989,27.0,19.4,99,67,3.0,8.7,223,5,9,4,0,0,0,0.27138704
30.259999999999987,78.85999999999989,28.8,20.9,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25566182
30.259999999999987,78.87999999999988,31.5,23.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.26568028
30.259999999999987,78.89999999999988,29.0,21.1,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25643373
30.259999999999987,78.91999999999987,31.4,23.4,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2654729
30.259999999999987,78.93999999999987,29.5,21.6,97,71,3.4,8.6,212,5,9,4,0,0,0,0.2583718
30.259999999999987,78.95999999999987,28.5,20.5,97,71,3.4,8.6,212,5,9,4,0,0,0,0.25448975
30.259999999999987,78.97999999999986,27.4,18.5,96,66,3.2,7.8,242,5,9,4,0,0,0,0.28701562
30.259999999999987,78.99999999999986,27.5,18.6,96,66,3.2,7.8,242,5,9,4,0,0,0,0.2874304
30.279999999999987,78.3,22.8,18.4,98,74,6.0,9.4,261,5,9,4,0,0,0,0.2118307
30.279999999999987,78.32,22.3,17.9,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21096994
30.279999999999987,78.33999999999999,27.3,22.0,95,83,9.5,7.0,64,5,9,4,0,0,0,0.05970044
30.279999999999987,78.35999999999999,24.2,19.5,98,75,6.6,8.9,247,5,9,4,0,0,0,0.18676421
30.279999999999987,78.37999999999998,24.5,19.8,98,75,6.6,8.9,247,5,9,4,0,0,0,0.1870785
30.279999999999987,78.39999999999998,23.1,18.7,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21234818
30.279999999999987,78.41999999999997,22.3,17.9,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21096994
30.279999999999987,78.43999999999997,23.2,18.8,98,74,6.0,9.4,261,5,9,4,0,0,0,0.212521
30.279999999999987,78.45999999999997,23.5,19.1,98,74,6.0,9.4,261,5,9,4,0,0,0,0.21303965
30.279999999999987,78.47999999999996,30.7,24.7,95,74,6.8,8.0,350,5,9,4,0,0,0,0.19684799
